id;slug;title;sport;player;auto;price;image;image2;frontUrl;backUrl;productUrl;frontFile;backFile
17740809;2020-21-panini-recon-base-65;2020-21 Panini Recon - Base 65;basketball;others;no;7,5;data/comc/front/2020-21-panini-recon-base-65-17740809-front.jpg;data/comc/back/2020-21-panini-recon-base-65-17740809-back.jpg;https://img.comc.com/i/Basketball/2020-21/Panini-Recon---Base/65/Saben-Lee.jpg?id=7ab713b1-6b2a-409d-9a0d-54a44cbbda60&size=zoom;https://img.comc.com/i/Basketball/2020-21/Panini-Recon---Base/65/Saben-Lee.jpg?id=7ab713b1-6b2a-409d-9a0d-54a44cbbda60&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Basketball/2020-21/Panini_Recon_-_Base/65/Saben_Lee/17740809;2020-21-panini-recon-base-65-17740809-front.jpg;2020-21-panini-recon-base-65-17740809-back.jpg
17743376;2020-21-panini-recon-eyes-on-the-prize-7;2020-21 Panini Recon - Eyes on the Prize 7;basketball;others;no;7,5;data/comc/front/2020-21-panini-recon-eyes-on-the-prize-7-17743376-front.jpg;data/comc/back/2020-21-panini-recon-eyes-on-the-prize-7-17743376-back.jpg;https://img.comc.com/i/Basketball/2020-21/Panini-Recon---Eyes-on-the-Prize/7/Anthony-Davis.jpg?id=4fb34e15-0c25-462b-9d41-c370c2ea4990&size=zoom;https://img.comc.com/i/Basketball/2020-21/Panini-Recon---Eyes-on-the-Prize/7/Anthony-Davis.jpg?id=4fb34e15-0c25-462b-9d41-c370c2ea4990&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Basketball/2020-21/Panini_Recon_-_Eyes_on_the_Prize/7/Anthony_Davis/17743376;2020-21-panini-recon-eyes-on-the-prize-7-17743376-front.jpg;2020-21-panini-recon-eyes-on-the-prize-7-17743376-back.jpg
17743378;2020-21-panini-recon-eyes-on-the-prize-9;2020-21 Panini Recon - Eyes on the Prize 9;basketball;others;no;9,5;data/comc/front/2020-21-panini-recon-eyes-on-the-prize-9-17743378-front.jpg;data/comc/back/2020-21-panini-recon-eyes-on-the-prize-9-17743378-back.jpg;https://img.comc.com/i/Basketball/2020-21/Panini-Recon---Eyes-on-the-Prize/9/Shaquille-ONeal.jpg?id=e114ef1a-d32d-40a7-9c00-cfa389c328df&size=zoom;https://img.comc.com/i/Basketball/2020-21/Panini-Recon---Eyes-on-the-Prize/9/Shaquille-ONeal.jpg?id=e114ef1a-d32d-40a7-9c00-cfa389c328df&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Basketball/2020-21/Panini_Recon_-_Eyes_on_the_Prize/9/Shaquille_ONeal/17743378;2020-21-panini-recon-eyes-on-the-prize-9-17743378-front.jpg;2020-21-panini-recon-eyes-on-the-prize-9-17743378-back.jpg
17744365;2020-21-panini-recon-future-legends-4;2020-21 Panini Recon - Future Legends 4;basketball;others;no;16,5;data/comc/front/2020-21-panini-recon-future-legends-4-17744365-front.jpg;data/comc/back/2020-21-panini-recon-future-legends-4-17744365-back.jpg;https://img.comc.com/i/Basketball/2020-21/Panini-Recon---Future-Legends/4/Tyrese-Haliburton.jpg?id=773b6cb8-6b42-4c86-b6f8-104e79072b9d&size=zoom;https://img.comc.com/i/Basketball/2020-21/Panini-Recon---Future-Legends/4/Tyrese-Haliburton.jpg?id=773b6cb8-6b42-4c86-b6f8-104e79072b9d&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Basketball/2020-21/Panini_Recon_-_Future_Legends/4/Tyrese_Haliburton/17744365;2020-21-panini-recon-future-legends-4-17744365-front.jpg;2020-21-panini-recon-future-legends-4-17744365-back.jpg
17744569;2020-21-panini-recon-glorified-signatures-blue-gs-jnw;2020-21 Panini Recon - Glorified Signatures - Blue GS-JNW;basketball;others;si;7,5;data/comc/front/2020-21-panini-recon-glorified-signatures-blue-gs-jnw-17744569-front.jpg;data/comc/back/2020-21-panini-recon-glorified-signatures-blue-gs-jnw-17744569-back.jpg;https://img.comc.com/i/Basketball/2020-21/Panini-Recon---Glorified-Signatures---Blue/GS-JNW/Jaylen-Nowell.jpg?id=12dca70b-e2ff-4377-a15f-c1468678ffa2&size=zoom;https://img.comc.com/i/Basketball/2020-21/Panini-Recon---Glorified-Signatures---Blue/GS-JNW/Jaylen-Nowell.jpg?id=12dca70b-e2ff-4377-a15f-c1468678ffa2&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Basketball/2020-21/Panini_Recon_-_Glorified_Signatures_-_Blue/GS-JNW/Jaylen_Nowell/17744569;2020-21-panini-recon-glorified-signatures-blue-gs-jnw-17744569-front.jpg;2020-21-panini-recon-glorified-signatures-blue-gs-jnw-17744569-back.jpg
17744970;2020-21-panini-recon-glorified-signatures-red-gs-cmj;2020-21 Panini Recon - Glorified Signatures - Red GS-CMJ;basketball;others;si;17,5;data/comc/front/2020-21-panini-recon-glorified-signatures-red-gs-cmj-17744970-front.jpg;data/comc/back/2020-21-panini-recon-glorified-signatures-red-gs-cmj-17744970-back.jpg;https://img.comc.com/i/Basketball/2020-21/Panini-Recon---Glorified-Signatures---Red/GS-CMJ/Cameron-Johnson.jpg?id=6f9050f7-4429-4ed9-8aed-c0ce418fe09d&size=zoom;https://img.comc.com/i/Basketball/2020-21/Panini-Recon---Glorified-Signatures---Red/GS-CMJ/Cameron-Johnson.jpg?id=6f9050f7-4429-4ed9-8aed-c0ce418fe09d&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Basketball/2020-21/Panini_Recon_-_Glorified_Signatures_-_Red/GS-CMJ/Cameron_Johnson/17744970;2020-21-panini-recon-glorified-signatures-red-gs-cmj-17744970-front.jpg;2020-21-panini-recon-glorified-signatures-red-gs-cmj-17744970-back.jpg
17746317;2020-21-panini-recon-rookie-recon-blue-39;2020-21 Panini Recon - Rookie Recon - Blue 39;basketball;others;no;9,5;data/comc/front/2020-21-panini-recon-rookie-recon-blue-39-17746317-front.jpg;data/comc/back/2020-21-panini-recon-rookie-recon-blue-39-17746317-back.jpg;https://img.comc.com/i/Basketball/2020-21/Panini-Recon---Rookie-Recon---Blue/39/Jalen-Smith.jpg?id=44e81cb6-209d-4874-a88d-1e773885a5f7&size=zoom;https://img.comc.com/i/Basketball/2020-21/Panini-Recon---Rookie-Recon---Blue/39/Jalen-Smith.jpg?id=44e81cb6-209d-4874-a88d-1e773885a5f7&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Basketball/2020-21/Panini_Recon_-_Rookie_Recon_-_Blue/39/Jalen_Smith/17746317;2020-21-panini-recon-rookie-recon-blue-39-17746317-front.jpg;2020-21-panini-recon-rookie-recon-blue-39-17746317-back.jpg
17746540;2020-21-panini-recon-rookie-recon-signatures-rrs-naj;2020-21 Panini Recon - Rookie Recon Signatures RRS-NAJ;basketball;others;si;17,5;data/comc/front/2020-21-panini-recon-rookie-recon-signatures-rrs-naj-17746540-front.jpg;data/comc/back/2020-21-panini-recon-rookie-recon-signatures-rrs-naj-17746540-back.jpg;https://img.comc.com/i/Basketball/2020-21/Panini-Recon---Rookie-Recon-Signatures/RRS-NAJ/Naji-Marshall.jpg?id=997e3380-00f2-4041-b9f1-8745b9ef64e8&size=zoom;https://img.comc.com/i/Basketball/2020-21/Panini-Recon---Rookie-Recon-Signatures/RRS-NAJ/Naji-Marshall.jpg?id=997e3380-00f2-4041-b9f1-8745b9ef64e8&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Basketball/2020-21/Panini_Recon_-_Rookie_Recon_Signatures/RRS-NAJ/Naji_Marshall/17746540;2020-21-panini-recon-rookie-recon-signatures-rrs-naj-17746540-front.jpg;2020-21-panini-recon-rookie-recon-signatures-rrs-naj-17746540-back.jpg
17746900;2020-21-panini-recon-rookie-review-red-7;2020-21 Panini Recon - Rookie Review - Red 7;basketball;others;no;7,5;data/comc/front/2020-21-panini-recon-rookie-review-red-7-17746900-front.jpg;data/comc/back/2020-21-panini-recon-rookie-review-red-7-17746900-back.jpg;https://img.comc.com/i/Basketball/2020-21/Panini-Recon---Rookie-Review---Red/7/Chris-Paul.jpg?id=e887cdf5-8b28-458d-b405-b5ef135da00d&size=zoom;https://img.comc.com/i/Basketball/2020-21/Panini-Recon---Rookie-Review---Red/7/Chris-Paul.jpg?id=e887cdf5-8b28-458d-b405-b5ef135da00d&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Basketball/2020-21/Panini_Recon_-_Rookie_Review_-_Red/7/Chris_Paul/17746900;2020-21-panini-recon-rookie-review-red-7-17746900-front.jpg;2020-21-panini-recon-rookie-review-red-7-17746900-back.jpg
17746752;2020-21-panini-recon-rookie-review-10;2020-21 Panini Recon - Rookie Review 10;basketball;others;no;12,5;data/comc/front/2020-21-panini-recon-rookie-review-10-17746752-front.jpg;data/comc/back/2020-21-panini-recon-rookie-review-10-17746752-back.jpg;https://img.comc.com/i/Basketball/2020-21/Panini-Recon---Rookie-Review/10/Paul-George.jpg?id=d3bb4019-4c48-4820-a325-24504b032e57&size=zoom;https://img.comc.com/i/Basketball/2020-21/Panini-Recon---Rookie-Review/10/Paul-George.jpg?id=d3bb4019-4c48-4820-a325-24504b032e57&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Basketball/2020-21/Panini_Recon_-_Rookie_Review/10/Paul_George/17746752;2020-21-panini-recon-rookie-review-10-17746752-front.jpg;2020-21-panini-recon-rookie-review-10-17746752-back.jpg
