id;slug;title;sport;player;auto;price;image;image2;frontUrl;backUrl;productUrl;frontFile;backFile
27145625;2024-panini-mosaic-base-52;2024 Panini Mosaic - Base 52;nfl;others;no;1.40;data/comc/front/2024-panini-mosaic-base-52-27145625-front.jpg;data/comc/back/2024-panini-mosaic-base-52-27145625-back.jpg;https://img.comc.com/i/Football/2024/Panini-Mosaic---Base/52/Amari-Cooper.jpg?id=3fa64e19-7afc-4568-8e0b-b92ad7a94140&size=zoom;https://img.comc.com/i/Football/2024/Panini-Mosaic---Base/52/Amari-Cooper.jpg?id=3fa64e19-7afc-4568-8e0b-b92ad7a94140&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Football/2024/Panini_Mosaic_-_Base/52/Amari_Cooper/27145625;2024-panini-mosaic-base-52-27145625-front.jpg;2024-panini-mosaic-base-52-27145625-back.jpg
27989907;2024-pokemon-sv08-surging-sparks-base-reverse-foil-006;2024 Pokemon SV08 Surging Sparks - Base - Reverse Foil 006;pokemon;Spewpa;no;1.40;data/comc/front/2024-pokemon-sv08-surging-sparks-base-reverse-foil-006-27989907-front.jpg;data/comc/back/2024-pokemon-sv08-surging-sparks-base-reverse-foil-006-27989907-back.jpg;https://img.comc.com/i/Pokemon/2024/Pokemon-SV08-Surging-Sparks---Base---Reverse-Foil/006/Spewpa.jpg?id=55106c7e-973f-4d5f-b1a6-cadd7bdc7cf4&size=zoom;https://img.comc.com/i/Pokemon/2024/Pokemon-SV08-Surging-Sparks---Base---Reverse-Foil/006/Spewpa.jpg?id=55106c7e-973f-4d5f-b1a6-cadd7bdc7cf4&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Pokemon/2024/Pokemon_SV08_Surging_Sparks_-_Base_-_Reverse_Foil/006/Spewpa/27989907/Ungraded/COMC_CCG/NM;2024-pokemon-sv08-surging-sparks-base-reverse-foil-006-27989907-front.jpg;2024-pokemon-sv08-surging-sparks-base-reverse-foil-006-27989907-back.jpg
27924760;2024-pokemon-sv08-surging-sparks-base-reverse-foil-033;2024 Pokemon SV08 Surging Sparks - Base - Reverse Foil 033;pokemon;Charcadet;no;1.17;data/comc/front/2024-pokemon-sv08-surging-sparks-base-reverse-foil-033-27924760-front.jpg;data/comc/back/2024-pokemon-sv08-surging-sparks-base-reverse-foil-033-27924760-back.jpg;https://img.comc.com/i/Pokemon/2024/Pokemon-SV08-Surging-Sparks---Base---Reverse-Foil/033/Charcadet.jpg?id=01ab1813-3d2b-4a16-a961-b111e7ae5044&size=zoom;https://img.comc.com/i/Pokemon/2024/Pokemon-SV08-Surging-Sparks---Base---Reverse-Foil/033/Charcadet.jpg?id=01ab1813-3d2b-4a16-a961-b111e7ae5044&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Pokemon/2024/Pokemon_SV08_Surging_Sparks_-_Base_-_Reverse_Foil/033/Charcadet/27924760/Ungraded/COMC_CCG/NM;2024-pokemon-sv08-surging-sparks-base-reverse-foil-033-27924760-front.jpg;2024-pokemon-sv08-surging-sparks-base-reverse-foil-033-27924760-back.jpg
27989854;2024-pokemon-sv08-surging-sparks-base-reverse-foil-060;2024 Pokemon SV08 Surging Sparks - Base - Reverse Foil 060;pokemon;Magnezone;no;1.40;data/comc/front/2024-pokemon-sv08-surging-sparks-base-reverse-foil-060-27989854-front.jpg;data/comc/back/2024-pokemon-sv08-surging-sparks-base-reverse-foil-060-27989854-back.jpg;https://img.comc.com/i/Pokemon/2024/Pokemon-SV08-Surging-Sparks---Base---Reverse-Foil/060/Magnezone.jpg?id=bac093a4-2faf-4895-9aa2-5dd9929ea63d&size=zoom;https://img.comc.com/i/Pokemon/2024/Pokemon-SV08-Surging-Sparks---Base---Reverse-Foil/060/Magnezone.jpg?id=bac093a4-2faf-4895-9aa2-5dd9929ea63d&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Pokemon/2024/Pokemon_SV08_Surging_Sparks_-_Base_-_Reverse_Foil/060/Magnezone/27989854/Ungraded/COMC_CCG/NM;2024-pokemon-sv08-surging-sparks-base-reverse-foil-060-27989854-front.jpg;2024-pokemon-sv08-surging-sparks-base-reverse-foil-060-27989854-back.jpg
27924493;2024-pokemon-sv08-surging-sparks-base-reverse-foil-061;2024 Pokemon SV08 Surging Sparks - Base - Reverse Foil 061;pokemon;Rotom;no;1.40;data/comc/front/2024-pokemon-sv08-surging-sparks-base-reverse-foil-061-27924493-front.jpg;data/comc/back/2024-pokemon-sv08-surging-sparks-base-reverse-foil-061-27924493-back.jpg;https://img.comc.com/i/Pokemon/2024/Pokemon-SV08-Surging-Sparks---Base---Reverse-Foil/061/Rotom.jpg?id=ec483474-2199-4b42-9246-226af1aab782&size=zoom;https://img.comc.com/i/Pokemon/2024/Pokemon-SV08-Surging-Sparks---Base---Reverse-Foil/061/Rotom.jpg?id=ec483474-2199-4b42-9246-226af1aab782&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Pokemon/2024/Pokemon_SV08_Surging_Sparks_-_Base_-_Reverse_Foil/061/Rotom/27924493/Ungraded/COMC_CCG/NM;2024-pokemon-sv08-surging-sparks-base-reverse-foil-061-27924493-front.jpg;2024-pokemon-sv08-surging-sparks-base-reverse-foil-061-27924493-back.jpg
27924669;2024-pokemon-sv08-surging-sparks-base-reverse-foil-082;2024 Pokemon SV08 Surging Sparks - Base - Reverse Foil 082;pokemon;Yamask;no;1.17;data/comc/front/2024-pokemon-sv08-surging-sparks-base-reverse-foil-082-27924669-front.jpg;data/comc/back/2024-pokemon-sv08-surging-sparks-base-reverse-foil-082-27924669-back.jpg;https://img.comc.com/i/Pokemon/2024/Pokemon-SV08-Surging-Sparks---Base---Reverse-Foil/082/Yamask.jpg?id=249a2ff6-82c9-4216-8324-8b7fb1fabbf0&size=zoom;https://img.comc.com/i/Pokemon/2024/Pokemon-SV08-Surging-Sparks---Base---Reverse-Foil/082/Yamask.jpg?id=249a2ff6-82c9-4216-8324-8b7fb1fabbf0&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Pokemon/2024/Pokemon_SV08_Surging_Sparks_-_Base_-_Reverse_Foil/082/Yamask/27924669/Ungraded/COMC_CCG/NM;2024-pokemon-sv08-surging-sparks-base-reverse-foil-082-27924669-front.jpg;2024-pokemon-sv08-surging-sparks-base-reverse-foil-082-27924669-back.jpg
27990411;2024-pokemon-sv08-surging-sparks-base-reverse-foil-090;2024 Pokemon SV08 Surging Sparks - Base - Reverse Foil 090;pokemon;Sandygast;no;1.40;data/comc/front/2024-pokemon-sv08-surging-sparks-base-reverse-foil-090-27990411-front.jpg;data/comc/back/2024-pokemon-sv08-surging-sparks-base-reverse-foil-090-27990411-back.jpg;https://img.comc.com/i/Pokemon/2024/Pokemon-SV08-Surging-Sparks---Base---Reverse-Foil/090/Sandygast.jpg?id=a1e7b10b-f48c-411b-b80d-cce561e27b0c&size=zoom;https://img.comc.com/i/Pokemon/2024/Pokemon-SV08-Surging-Sparks---Base---Reverse-Foil/090/Sandygast.jpg?id=a1e7b10b-f48c-411b-b80d-cce561e27b0c&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Pokemon/2024/Pokemon_SV08_Surging_Sparks_-_Base_-_Reverse_Foil/090/Sandygast/27990411/Ungraded/COMC_CCG/NM;2024-pokemon-sv08-surging-sparks-base-reverse-foil-090-27990411-front.jpg;2024-pokemon-sv08-surging-sparks-base-reverse-foil-090-27990411-back.jpg
28008634;2024-pokemon-sv08-surging-sparks-base-reverse-foil-127;2024 Pokemon SV08 Surging Sparks - Base - Reverse Foil 127;pokemon;Bronzong;no;1.40;data/comc/front/2024-pokemon-sv08-surging-sparks-base-reverse-foil-127-28008634-front.jpg;data/comc/back/2024-pokemon-sv08-surging-sparks-base-reverse-foil-127-28008634-back.jpg;https://img.comc.com/i/Pokemon/2024/Pokemon-SV08-Surging-Sparks---Base---Reverse-Foil/127/Bronzong.jpg?id=0e820168-2571-4370-9ec3-0d3bebc055cf&size=zoom;https://img.comc.com/i/Pokemon/2024/Pokemon-SV08-Surging-Sparks---Base---Reverse-Foil/127/Bronzong.jpg?id=0e820168-2571-4370-9ec3-0d3bebc055cf&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Pokemon/2024/Pokemon_SV08_Surging_Sparks_-_Base_-_Reverse_Foil/127/Bronzong/28008634/Ungraded/COMC_CCG/NM;2024-pokemon-sv08-surging-sparks-base-reverse-foil-127-28008634-front.jpg;2024-pokemon-sv08-surging-sparks-base-reverse-foil-127-28008634-back.jpg
27228526;2024-pokemon-sv08-surging-sparks-base-011;2024 Pokemon SV08 Surging Sparks - Base 011;pokemon;Holo Rare - Zarude;no;1.40;data/comc/front/2024-pokemon-sv08-surging-sparks-base-011-27228526-front.jpg;data/comc/back/2024-pokemon-sv08-surging-sparks-base-011-27228526-back.jpg;https://img.comc.com/i/Pokemon/2024/Pokemon-SV08-Surging-Sparks---Base/011/Holo-Rare---Zarude.jpg?id=de1e7e5a-b35e-413e-beed-3e1c385fb494&size=zoom;https://img.comc.com/i/Pokemon/2024/Pokemon-SV08-Surging-Sparks---Base/011/Holo-Rare---Zarude.jpg?id=de1e7e5a-b35e-413e-beed-3e1c385fb494&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Pokemon/2024/Pokemon_SV08_Surging_Sparks_-_Base/011/Holo_Rare_-_Zarude/27228526/Ungraded/COMC_CCG/NM;2024-pokemon-sv08-surging-sparks-base-011-27228526-front.jpg;2024-pokemon-sv08-surging-sparks-base-011-27228526-back.jpg
27348996;2024-pokemon-sv08-surging-sparks-base-0311;2024 Pokemon SV08 Surging Sparks - Base 0311;pokemon;Holo Rare - Skeledirge;no;1.12;data/comc/front/2024-pokemon-sv08-surging-sparks-base-0311-27348996-front.jpg;data/comc/back/2024-pokemon-sv08-surging-sparks-base-0311-27348996-back.jpg;https://img.comc.com/i/Pokemon/2024/Pokemon-SV08-Surging-Sparks---Base/0311/Holo-Rare---Skeledirge.jpg?id=d8e778b5-86d8-4517-a7e5-ecae1e1b3751&size=zoom;https://img.comc.com/i/Pokemon/2024/Pokemon-SV08-Surging-Sparks---Base/0311/Holo-Rare---Skeledirge.jpg?id=d8e778b5-86d8-4517-a7e5-ecae1e1b3751&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Pokemon/2024/Pokemon_SV08_Surging_Sparks_-_Base/0311/Holo_Rare_-_Skeledirge/27348996/Ungraded/COMC_CCG/NM;2024-pokemon-sv08-surging-sparks-base-0311-27348996-front.jpg;2024-pokemon-sv08-surging-sparks-base-0311-27348996-back.jpg
